Tray,Date,FlyID,Strain,Sex,Age,FilePath,Ignore,Notes,Ntrials,rBias,BatchID,uniquetrayID
1,27-Feb-2021,14,535,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,15,535,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,16,535,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,609,0.429276315789474,0,1
1,27-Feb-2021,17,535,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,18,535,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,683,0.574780058651026,0,1
1,27-Feb-2021,19,535,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,748,0.465863453815261,0,1
1,27-Feb-2021,20,535,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,818,0.446756425948592,0,1
1,27-Feb-2021,21,535,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,723,0.548476454293629,0,1
1,27-Feb-2021,22,535,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,838,0.542413381123059,0,1
1,27-Feb-2021,23,535,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,170,0.502958579881657,0,1
1,27-Feb-2021,24,535,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,820,0.443223443223443,0,1
1,27-Feb-2021,25,535,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,26,535,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,152,0.56953642384106,0,1
1,27-Feb-2021,27,535,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,28,535,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,685,0.589181286549708,0,1
1,27-Feb-2021,29,535,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,30,535,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,973,0.531893004115226,0,1
1,27-Feb-2021,31,535,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,638,0.452119309262166,0,1
1,27-Feb-2021,32,535,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,33,535,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,503,0.468127490039841,0,1
1,27-Feb-2021,34,535,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,502,0.405189620758483,0,1
1,27-Feb-2021,35,45,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,821,0.390243902439024,0,1
1,27-Feb-2021,36,45,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,728,0.200825309491059,0,1
1,27-Feb-2021,37,45,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,38,45,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,39,45,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,40,45,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,41,45,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,42,45,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,43,45,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,447,0.405829596412556,0,1
1,27-Feb-2021,44,45,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,45,45,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,353,0.426136363636364,0,1
1,27-Feb-2021,46,45,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,47,45,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,48,45,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,49,45,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,50,45,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,51,45,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,52,45,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,53,45,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,54,45,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,519,0.635135135135135,0,1
1,27-Feb-2021,55,45,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,376,0.533333333333333,0,1
1,27-Feb-2021,56,45,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,551,0.461818181818182,0,1
1,27-Feb-2021,57,45,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,396,0.50379746835443,0,1
1,27-Feb-2021,58,45,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,59,45,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,60,105,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,61,105,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,62,105,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,63,105,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,64,105,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,107,0.471698113207547,0,1
1,27-Feb-2021,65,105,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,409,0.526960784313726,0,1
1,27-Feb-2021,66,105,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,67,105,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,68,105,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,69,105,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,70,105,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,190,0.412698412698413,0,1
1,27-Feb-2021,71,105,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,351,0.451428571428571,0,1
1,27-Feb-2021,72,105,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,262,0.593869731800766,0,1
1,27-Feb-2021,73,105,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,74,105,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,75,105,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,185,0.570652173913043,0,1
1,27-Feb-2021,76,105,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,77,105,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,78,105,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,397,0.335858585858586,0,1
1,27-Feb-2021,79,105,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,419,0.54066985645933,0,1
1,27-Feb-2021,80,105,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,613,0.370915032679739,0,1
1,27-Feb-2021,81,105,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,82,105,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,340,0.327433628318584,0,1
1,27-Feb-2021,83,105,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,302,0.272425249169435,0,1
1,27-Feb-2021,84,105,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,292,0.615120274914089,0,1
1,27-Feb-2021,85,105,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,305,0.398026315789474,0,1
1,27-Feb-2021,86,105,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,251,0.548,0,1
1,27-Feb-2021,87,105,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,135,0.634328358208955,0,1
1,27-Feb-2021,88,105,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,658,0.509893455098935,0,1
1,27-Feb-2021,89,105,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,582,0.290877796901893,0,1
1,27-Feb-2021,90,105,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,383,0.458115183246073,0,1
1,27-Feb-2021,91,105,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,92,105,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,273,0.654411764705882,0,1
1,27-Feb-2021,93,105,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,578,0.530329289428076,0,1
1,27-Feb-2021,94,105,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,744,0.605652759084791,0,1
1,27-Feb-2021,95,105,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,96,105,M,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
2,27-Feb-2021,1,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,836,0.361676646706587,0,2
2,27-Feb-2021,2,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,773,0.582901554404145,0,2
2,27-Feb-2021,3,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,957,0.690376569037657,0,2
2,27-Feb-2021,4,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,811,0.475308641975309,0,2
2,27-Feb-2021,5,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,135,0.559701492537313,0,2
2,27-Feb-2021,6,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,855,0.344262295081967,0,2
2,27-Feb-2021,7,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,566,0.635398230088496,0,2
2,27-Feb-2021,8,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,717,0.527932960893855,0,2
2,27-Feb-2021,9,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,598,0.365159128978224,0,2
2,27-Feb-2021,10,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,356,0.515492957746479,0,2
2,27-Feb-2021,11,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,316,0.587301587301587,0,2
2,27-Feb-2021,12,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,755,0.53315649867374,0,2
2,27-Feb-2021,13,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,708,0.355021216407355,0,2
2,27-Feb-2021,14,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,596,0.443697478991597,0,2
2,27-Feb-2021,15,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,1283,0.489079563182527,0,2
2,27-Feb-2021,16,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,804,0.569115815691158,0,2
2,27-Feb-2021,17,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,700,0.706723891273248,0,2
2,27-Feb-2021,18,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,79,0.346153846153846,0,2
2,27-Feb-2021,19,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,712,0.261603375527426,0,2
2,27-Feb-2021,20,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,328,0.525993883792049,0,2
2,27-Feb-2021,21,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,719,0.530640668523677,0,2
2,27-Feb-2021,22,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,562,0.593582887700535,0,2
2,27-Feb-2021,23,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,580,0.626943005181347,0,2
2,27-Feb-2021,24,105,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,512,0.454011741682975,0,2
2,27-Feb-2021,25,45,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,578,0.584055459272097,0,2
2,27-Feb-2021,26,45,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,812,0.0887792848335388,0,2
2,27-Feb-2021,27,45,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,894,0.840985442329227,0,2
2,27-Feb-2021,28,45,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,706,0.750354609929078,0,2
2,27-Feb-2021,29,45,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,1101,0.713636363636364,0,2
2,27-Feb-2021,30,45,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,537,0.255597014925373,0,2
2,27-Feb-2021,31,45,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,811,0.485185185185185,0,2
2,27-Feb-2021,32,45,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,772,0.858625162127108,0,2
2,27-Feb-2021,33,45,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,627,0.151757188498403,0,2
2,27-Feb-2021,34,45,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,971,0.657731958762887,0,2
2,27-Feb-2021,35,45,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,-1,NaN,0,2
2,27-Feb-2021,36,45,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,-1,NaN,0,2
2,27-Feb-2021,37,45,M,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,109,0.490740740740741,0,2
2,27-Feb-2021,38,45,M,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,-1,NaN,0,2
2,27-Feb-2021,39,45,M,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,756,0.642384105960265,0,2
2,27-Feb-2021,40,45,M,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,227,0.424778761061947,0,2
2,27-Feb-2021,41,45,M,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,744,0.650067294751009,0,2
2,27-Feb-2021,42,45,M,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,921,0.93804347826087,0,2
2,27-Feb-2021,43,45,M,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,814,0.685116851168512,0,2
2,27-Feb-2021,44,45,M,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,959,0.553235908141962,0,2
2,27-Feb-2021,45,45,M,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,1037,0.713320463320463,0,2
2,27-Feb-2021,46,45,M,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,591,0.630508474576271,0,2
2,27-Feb-2021,47,45,M,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,760,0.216073781291173,0,2
2,27-Feb-2021,48,45,M,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,359,0.815642458100559,0,2
2,27-Feb-2021,49,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,219,0.642201834862385,0,2
2,27-Feb-2021,50,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,367,0.439890710382514,0,2
2,27-Feb-2021,51,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,104,0.611650485436893,0,2
2,27-Feb-2021,52,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,216,0.353488372093023,0,2
2,27-Feb-2021,53,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,369,0.323369565217391,0,2
2,27-Feb-2021,54,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,324,0.520123839009288,0,2
2,27-Feb-2021,55,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,251,0.492,0,2
2,27-Feb-2021,56,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,64,0.26984126984127,0,2
2,27-Feb-2021,57,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,229,0.578947368421053,0,2
2,27-Feb-2021,58,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,57,0.482142857142857,0,2
2,27-Feb-2021,59,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,125,0.564516129032258,0,2
2,27-Feb-2021,60,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,19,0.222222222222222,0,2
2,27-Feb-2021,61,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,202,0.517412935323383,0,2
2,27-Feb-2021,62,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,51,0.48,0,2
2,27-Feb-2021,63,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,64,0.571428571428571,0,2
2,27-Feb-2021,64,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,99,0.63265306122449,0,2
2,27-Feb-2021,65,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,222,0.529411764705882,0,2
2,27-Feb-2021,66,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,128,0.622047244094488,0,2
2,27-Feb-2021,67,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,525,0.461832061068702,0,2
2,27-Feb-2021,68,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,122,0.710743801652893,0,2
2,27-Feb-2021,69,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,123,0.426229508196721,0,2
2,27-Feb-2021,70,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,-1,NaN,0,2
2,27-Feb-2021,71,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,361,0.575,0,2
2,27-Feb-2021,72,535,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,84,0.301204819277108,0,2
2,27-Feb-2021,73,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,-1,NaN,0,2
2,27-Feb-2021,74,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,22,0.476190476190476,0,2
2,27-Feb-2021,75,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,344,0.638483965014577,0,2
2,27-Feb-2021,76,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,111,0.527272727272727,0,2
2,27-Feb-2021,77,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,103,0.53921568627451,0,2
2,27-Feb-2021,78,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,227,0.486725663716814,0,2
2,27-Feb-2021,79,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,0,NaN,0,2
2,27-Feb-2021,80,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,13,0.75,0,2
2,27-Feb-2021,81,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,271,0.562962962962963,0,2
2,27-Feb-2021,82,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,51,0.58,0,2
2,27-Feb-2021,83,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,240,0.439330543933054,0,2
2,27-Feb-2021,84,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,153,0.328947368421053,0,2
2,27-Feb-2021,85,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,0,NaN,0,2
2,27-Feb-2021,86,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,244,0.473251028806584,0,2
2,27-Feb-2021,87,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,234,0.476394849785408,0,2
2,27-Feb-2021,88,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,68,0.358208955223881,0,2
2,27-Feb-2021,89,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,230,0.262008733624454,0,2
2,27-Feb-2021,90,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,102,0.366336633663366,0,2
2,27-Feb-2021,91,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,274,0.388278388278388,0,2
2,27-Feb-2021,92,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,198,0.573604060913706,0,2
2,27-Feb-2021,93,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,457,0.429824561403509,0,2
2,27-Feb-2021,94,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,149,0.425675675675676,0,2
2,27-Feb-2021,95,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,115,0.298245614035088,0,2
2,27-Feb-2021,96,796,F,1,02-27-2021-15-59-08__Y-Maze_105_F_d1_1-96_Day1,1,,136,0.266666666666667,0,2
3,27-Feb-2021,1,105,F,1,02-27-2021-16-24-42__Y-Maze_105_F_d1_1-96_Day1,1,,2,0,0,3
3,27-Feb-2021,2,105,F,1,02-27-2021-16-24-42__Y-Maze_105_F_d1_1-96_Day1,1,,31,0.666666666666667,0,3
3,27-Feb-2021,3,105,F,1,02-27-2021-16-24-42__Y-Maze_105_F_d1_1-96_Day1,1,,26,0.6,0,3
3,27-Feb-2021,4,105,F,1,02-27-2021-16-24-42__Y-Maze_105_F_d1_1-96_Day1,1,,714,0.50070126227209,0,3
3,27-Feb-2021,5,105,F,1,02-27-2021-16-24-42__Y-Maze_105_F_d1_1-96_Day1,1,,755,0.509283819628647,0,3
3,27-Feb-2021,6,105,F,1,02-27-2021-16-24-42__Y-Maze_105_F_d1_1-96_Day1,1,,723,0.559556786703601,0,3
3,27-Feb-2021,7,105,F,1,02-27-2021-16-24-42__Y-Maze_105_F_d1_1-96_Day1,1,,169,0.577380952380952,0,3
3,27-Feb-2021,8,105,F,1,02-27-2021-16-24-42__Y-Maze_105_F_d1_1-96_Day1,1,,953,0.351890756302521,0,3
3,27-Feb-2021,9,105,F,1,02-27-2021-16-24-42__Y-Maze_105_F_d1_1-96_Day1,1,,703,0.401709401709402,0,3
3,27-Feb-2021,10,105,F,1,02-27-2021-16-24-42__Y-Maze_105_F_d1_1-96_Day1,1,,628,0.452950558213716,0,3
3,27-Feb-2021,11,105,F,1,02-27-2021-16-24-42__Y-Maze_105_F_d1_1-96_Day1,1,,1002,0.430569430569431,0,3
3,27-Feb-2021,12,105,F,1,02-27-2021-16-24-42__Y-Maze_105_F_d1_1-96_Day1,1,,89,0.443181818181818,0,3
3,27-Feb-2021,13,105,F,1,02-27-2021-16-24-42__Y-Maze_105_F_d1_1-96_Day1,1,,89,0.511363636363636,0,3
3,27-Feb-2021,14,105,F,1,02-27-2021-16-24-42__Y-Maze_105_F_d1_1-96_Day1,1,,546,0.671559633027523,0,3
3,27-Feb-2021,15,105,F,1,02-27-2021-16-24-42__Y-Maze_105_F_d1_1-96_Day1,1,,989,0.408906882591093,0,3
3,27-Feb-2021,16,105,F,1,02-27-2021-16-24-42__Y-Maze_105_F_d1_1-96_Day1,1,,724,0.423236514522822,0,3
3,27-Feb-2021,17,105,F,1,02-27-2021-16-24-42__Y-Maze_105_F_d1_1-96_Day1,1,,333,0.599397590361446,0,3
3,27-Feb-2021,18,105,F,1,02-27-2021-16-24-42__Y-Maze_105_F_d1_1-96_Day1,1,,902,0.537180910099889,0,3
3,27-Feb-2021,19,105,F,1,02-27-2021-16-24-42__Y-Maze_105_F_d1_1-96_Day1,1,,894,0.540873460246361,0,3
3,27-Feb-2021,20,105,F,1,02-27-2021-16-24-42__Y-Maze_105_F_d1_1-96_Day1,1,,723,0.411357340720222,0,3
3,27-Feb-2021,21,105,F,1,02-27-2021-16-24-42__Y-Maze_105_F_d1_1-96_Day1,1,,835,0.498800959232614,0,3
3,27-Feb-2021,22,105,F,1,02-27-2021-16-24-42__Y-Maze_105_F_d1_1-96_Day1,1,,605,0.435430463576159,0,3
