,Batch #,Fly ID,Date,Day,Drug Treatment,nTurns,rBias
1176,1,25,5/11,8,control,116,0.5304347826
1177,1,26,5/11,8,control,195,0.293814433
1178,1,27,5/11,8,control,386,0.6
1179,1,28,5/11,8,control,-1,
1180,1,29,5/11,8,control,184,0.7595628415000001
1181,1,30,5/11,8,control,790,0.5640050697
1182,1,31,5/11,8,control,0,
1183,1,32,5/11,8,control,1,
1184,1,33,5/11,8,control,187,0.311827957
1185,1,34,5/11,8,control,-1,
1186,1,35,5/11,8,control,261,0.4
1187,1,36,5/11,8,control,84,0.6506024096
1188,1,37,5/11,8,control,477,0.6155462185
1189,1,38,5/11,8,control,477,0.5504201681
1190,1,39,5/11,8,control,-1,
1191,1,40,5/11,8,control,-1,
1192,1,41,5/11,8,control,265,0.5416666667
1193,1,42,5/11,8,control,495,0.1923076923
1194,1,43,5/11,8,control,496,0.4161616162
1195,1,44,5/11,8,control,2,0.0
1196,1,45,5/11,8,control,-1,
1197,1,46,5/11,8,control,274,0.641025641
1198,1,47,5/11,8,control,332,0.5709969789
1199,1,48,5/11,8,control,228,0.26872246699999996
1200,1,49,5/11,8,control,292,0.42268041240000004
1201,1,50,5/11,8,control,-1,
1202,1,51,5/11,8,control,-1,
1203,1,52,5/11,8,control,-1,
1204,1,53,5/11,8,control,-1,
1205,1,54,5/11,8,control,37,0.3055555556
1206,1,55,5/11,8,control,384,0.5822454308
1207,1,56,5/11,8,control,8,0.42857142859999997
1208,1,57,5/11,8,control,10,0.44444444439999997
1209,1,58,5/11,8,control,-1,
1210,1,59,5/11,8,control,358,0.6470588235
1211,1,60,5/11,8,control,339,0.4378698225
1212,1,61,5/11,8,control,194,0.6476683938000001
1213,1,62,5/11,8,control,465,0.5905172414000001
1214,1,63,5/11,8,control,404,0.682382134
1215,1,64,5/11,8,control,336,0.5223880597
1216,1,65,5/11,8,control,228,0.40969163
1217,1,66,5/11,8,control,525,0.6488549618
1218,1,67,5/11,8,control,2,0.0
1219,1,68,5/11,8,control,514,0.5263157895
1220,1,69,5/11,8,control,396,0.5341772152
1221,1,70,5/11,8,control,368,0.35967302450000005
1222,1,71,5/11,8,control,327,0.3619631902
1223,1,72,5/11,8,control,-1,
1224,1,73,5/11,8,control,473,0.2288135593
1225,1,74,5/11,8,control,-1,
1226,1,75,5/11,8,control,-1,
1227,1,76,5/11,8,control,317,0.2056962025
1228,1,77,5/11,8,control,343,0.36549707600000003
1229,1,78,5/11,8,control,118,0.5128205128
1230,1,79,5/11,8,control,165,0.4329268293
1231,1,80,5/11,8,control,12,0.5454545454999999
1232,1,81,5/11,8,control,-1,
1233,1,82,5/11,8,control,288,0.3135888502
1234,1,83,5/11,8,control,134,0.3533834586
1235,1,84,5/11,8,control,-1,
1236,1,85,5/11,8,control,239,0.6008403361
1237,1,86,5/11,8,control,201,0.45
1238,1,87,5/11,8,control,207,0.6019417476
1239,1,88,5/11,8,control,463,0.6406926407
1240,1,89,5/11,8,control,-1,
1241,1,90,5/11,8,control,398,0.6347607053000001
1242,1,91,5/11,8,control,-1,
1243,1,92,5/11,8,control,-1,
1244,1,93,5/11,8,control,-1,
1245,1,94,5/11,8,control,-1,
1246,1,95,5/11,8,control,-1,
1247,1,96,5/11,8,control,347,0.5086705202
1248,1,1,5/12,9,control,293,0.5993150685
1249,1,2,5/12,9,control,15,0.6428571429
1250,1,3,5/12,9,control,-1,
1251,1,4,5/12,9,control,-1,
1252,1,5,5/12,9,control,-1,
1253,1,6,5/12,9,control,231,0.6130434782999999
1254,1,7,5/12,9,control,158,0.4649681529
1255,1,8,5/12,9,control,-1,
1256,1,9,5/12,9,control,-1,
1257,1,10,5/12,9,control,86,0.6
1258,1,11,5/12,9,control,18,0.7058823529000001
1259,1,12,5/12,9,control,-1,
1260,1,13,5/12,9,control,6,0.6
1261,1,14,5/12,9,control,182,0.43646408840000006
1262,1,15,5/12,9,control,3,0.5
1263,1,16,5/12,9,control,7,0.3333333333
1264,1,17,5/12,9,control,165,0.5731707317
1265,1,18,5/12,9,control,0,
1266,1,19,5/12,9,control,0,
1267,1,20,5/12,9,control,380,0.6068601583
1268,1,21,5/12,9,control,131,0.5230769231
1269,1,22,5/12,9,control,497,0.35887096770000004
1270,1,23,5/12,9,control,191,0.3894736842
1271,1,24,5/12,9,control,-1,
1272,1,25,5/12,9,control,27,0.5
1273,1,26,5/12,9,control,142,0.4397163121
1274,1,27,5/12,9,control,229,0.3903508772
1275,1,28,5/12,9,control,10,0.44444444439999997
1276,1,29,5/12,9,control,4,0.3333333333
1277,1,30,5/12,9,control,399,0.4346733668
1278,1,31,5/12,9,control,7,0.1666666667
1279,1,32,5/12,9,control,18,0.4705882353
1280,1,33,5/12,9,control,247,0.406504065
1281,1,34,5/12,9,control,5,0.25
1282,1,35,5/12,9,control,283,0.4716312057
1283,1,36,5/12,9,control,-1,
1284,1,37,5/12,9,control,8,0.7142857143000001
1285,1,38,5/12,9,control,247,0.4146341463
1286,1,39,5/12,9,control,10,0.5555555556
1287,1,40,5/12,9,control,30,0.48275862070000003
1288,1,41,5/12,9,control,429,0.4228971963
1289,1,42,5/12,9,control,407,0.2955665025
1290,1,43,5/12,9,control,11,0.5
1291,1,44,5/12,9,control,25,0.5416666667
1292,1,45,5/12,9,control,28,0.44444444439999997
1293,1,46,5/12,9,control,24,0.4782608696
1294,1,47,5/12,9,control,510,0.5049115914
1295,1,48,5/12,9,control,-1,
1296,1,49,5/12,9,control,385,0.3359375
1297,1,50,5/12,9,control,9,0.5
1298,1,51,5/12,9,control,13,0.6666666667
1299,1,52,5/12,9,control,22,0.4761904762
1300,1,53,5/12,9,control,30,0.3793103448
1301,1,54,5/12,9,control,22,0.5714285714
1302,1,55,5/12,9,control,275,0.6569343066
1303,1,56,5/12,9,control,9,0.5
1304,1,57,5/12,9,control,13,0.3333333333
1305,1,58,5/12,9,control,25,0.5
1306,1,59,5/12,9,control,527,0.5057034221
1307,1,60,5/12,9,control,211,0.4571428571
1308,1,61,5/12,9,control,395,0.6345177665
1309,1,62,5/12,9,control,341,0.6088235294
1310,1,63,5/12,9,control,453,0.6681415929
1311,1,64,5/12,9,control,241,0.38333333329999997
1312,1,65,5/12,9,control,417,0.4278846154
1313,1,66,5/12,9,control,689,0.6002906977
1314,1,67,5/12,9,control,19,0.3888888889
1315,1,68,5/12,9,control,713,0.4845505618
1316,1,69,5/12,9,control,580,0.5319516408
1317,1,70,5/12,9,control,239,0.2857142857
1318,1,71,5/12,9,control,662,0.4039334342
1319,1,72,5/12,9,control,0,
1320,1,73,5/12,9,control,561,0.2482142857
1321,1,74,5/12,9,control,0,
1322,1,75,5/12,9,control,12,0.45454545450000006
1323,1,76,5/12,9,control,406,0.3580246914
1324,1,77,5/12,9,control,603,0.38372093020000003
1325,1,78,5/12,9,control,22,0.42857142859999997
1326,1,79,5/12,9,control,219,0.4311926606
1327,1,80,5/12,9,control,110,0.5963302752
1328,1,81,5/12,9,control,7,0.5
1329,1,82,5/12,9,control,336,0.4
1330,1,83,5/12,9,control,143,0.2042253521
1331,1,84,5/12,9,control,-1,
1332,1,85,5/12,9,control,205,0.6323529412
1333,1,86,5/12,9,control,242,0.5809128631
1334,1,87,5/12,9,control,225,0.5625
1335,1,88,5/12,9,control,284,0.554770318
1336,1,89,5/12,9,control,-1,
1337,1,90,5/12,9,control,135,0.4701492537
1338,1,91,5/12,9,control,0,
1339,1,92,5/12,9,control,1,
1340,1,93,5/12,9,control,0,
1341,1,94,5/12,9,control,-1,
1342,1,95,5/12,9,control,-1,
1343,1,96,5/12,9,control,344,0.4402332362
1344,1,1,5/13,10,control,202,0.5373134328
1345,1,2,5/13,10,control,113,0.6071428571
1346,1,3,5/13,10,control,-1,
1347,1,4,5/13,10,control,-1,
1348,1,5,5/13,10,control,-1,
1349,1,6,5/13,10,control,230,0.6113537118
1350,1,7,5/13,10,control,245,0.46721311479999994
1351,1,8,5/13,10,control,-1,
1352,1,9,5/13,10,control,-1,
1353,1,10,5/13,10,control,55,0.9074074073999999
1354,1,11,5/13,10,control,65,0.4375
1355,1,12,5/13,10,control,-1,
1356,1,13,5/13,10,control,3,1.0
1357,1,14,5/13,10,control,301,0.4666666667
1358,1,15,5/13,10,control,-1,
1359,1,16,5/13,10,control,23,0.5454545454999999
1360,1,17,5/13,10,control,221,0.6045454545000001
1361,1,18,5/13,10,control,-1,
1362,1,19,5/13,10,control,-1,
1363,1,20,5/13,10,control,284,0.5088339223
1364,1,21,5/13,10,control,96,0.3578947368
1365,1,22,5/13,10,control,536,0.3551401869
1366,1,23,5/13,10,control,428,0.4519906323
1367,1,24,5/13,10,control,-1,
1368,1,25,5/13,10,control,0,
1369,1,26,5/13,10,control,52,0.23529411760000002
1370,1,27,5/13,10,control,433,0.2986111111
1371,1,28,5/13,10,control,-1,
1372,1,29,5/13,10,control,155,0.5974025974
1373,1,30,5/13,10,control,489,0.5
1374,1,31,5/13,10,control,-1,
1375,1,32,5/13,10,control,278,0.5523465704
1376,1,33,5/13,10,control,8,0.42857142859999997
1377,1,34,5/13,10,control,-1,
1378,1,35,5/13,10,control,367,0.5491803279
1379,1,36,5/13,10,control,-1,
1380,1,37,5/13,10,control,0,
1381,1,38,5/13,10,control,350,0.5444126074
1382,1,39,5/13,10,control,-1,
1383,1,40,5/13,10,control,0,
1384,1,41,5/13,10,control,299,0.4765100671
1385,1,42,5/13,10,control,446,0.2337078652
1386,1,43,5/13,10,control,0,
1387,1,44,5/13,10,control,0,
1388,1,45,5/13,10,control,0,
1389,1,46,5/13,10,control,107,0.5660377357999999
1390,1,47,5/13,10,control,231,0.5956521739
1391,1,48,5/13,10,control,-1,
1392,1,49,5/13,10,control,332,0.41087613289999997
1393,1,50,5/13,10,control,-1,
1394,1,51,5/13,10,control,-1,
1395,1,52,5/13,10,control,0,
1396,1,53,5/13,10,control,0,
1397,1,54,5/13,10,control,0,
1398,1,55,5/13,10,control,293,0.7123287670999999
1399,1,56,5/13,10,control,0,
1400,1,57,5/13,10,control,0,
1401,1,58,5/13,10,control,0,
1402,1,59,5/13,10,control,348,0.4351585014
1403,1,60,5/13,10,control,187,0.2741935484
1404,1,61,5/13,10,control,179,0.5337078652
1405,1,62,5/13,10,control,437,0.6995412844
1406,1,63,5/13,10,control,566,0.9274336283
1407,1,64,5/13,10,control,141,0.4928571429
1408,1,65,5/13,10,control,189,0.4946808511
1409,1,66,5/13,10,control,648,0.5935085008
1410,1,67,5/13,10,control,0,
1411,1,68,5/13,10,control,450,0.5144766147
1412,1,69,5/13,10,control,479,0.45815899579999997
1413,1,70,5/13,10,control,6,0.4
1414,1,71,5/13,10,control,296,0.393220339
1415,1,72,5/13,10,control,-1,
1416,1,73,5/13,10,control,-1,
1417,1,74,5/13,10,control,-1,
1418,1,75,5/13,10,control,-1,
1419,1,76,5/13,10,control,552,0.3448275862
1420,1,77,5/13,10,control,428,0.3512880562
1421,1,78,5/13,10,control,178,0.2937853107
1422,1,79,5/13,10,control,136,0.39259259259999996
1423,1,80,5/13,10,control,64,0.6349206349000001
1424,1,81,5/13,10,control,0,
1425,1,82,5/13,10,control,302,0.4717607973
1426,1,83,5/13,10,control,141,0.3285714286
1427,1,84,5/13,10,control,-1,
1428,1,85,5/13,10,control,180,0.6424581006
1429,1,86,5/13,10,control,237,0.5974576271
1430,1,87,5/13,10,control,129,0.5859375
1431,1,88,5/13,10,control,285,0.6584507042000001
1432,1,89,5/13,10,control,-1,
1433,1,90,5/13,10,control,329,0.6067073171
1434,1,91,5/13,10,control,-1,
1435,1,92,5/13,10,control,-1,
1436,1,93,5/13,10,control,-1,
1437,1,94,5/13,10,control,-1,
1438,1,95,5/13,10,control,-1,
1439,1,96,5/13,10,control,204,0.3990147783
1440,1,1,5/18,15,control,60,0.6610169492
1441,1,2,5/18,15,control,305,0.6710526316
1442,1,3,5/18,15,control,-1,
1443,1,4,5/18,15,control,-1,
1444,1,5,5/18,15,control,-1,
1445,1,6,5/18,15,control,210,0.6172248804
1446,1,7,5/18,15,control,-1,
1447,1,8,5/18,15,control,-1,
1448,1,9,5/18,15,control,-1,
1449,1,10,5/18,15,control,-1,
1450,1,11,5/18,15,control,104,0.2233009709
1451,1,12,5/18,15,control,167,0.5903614457999999
1452,1,13,5/18,15,control,111,0.6363636364
1453,1,14,5/18,15,control,356,0.4028169014
1454,1,15,5/18,15,control,-1,
1455,1,16,5/18,15,control,171,0.4235294118
1456,1,17,5/18,15,control,294,0.662116041
1457,1,18,5/18,15,control,-1,
1458,1,19,5/18,15,control,-1,
1459,1,20,5/18,15,control,344,0.6530612245
1460,1,21,5/18,15,control,-1,
1461,1,22,5/18,15,control,349,0.35919540229999997
1462,1,23,5/18,15,control,-1,
1463,1,24,5/18,15,control,-1,
1464,1,25,5/18,15,control,111,0.7636363636
1465,1,26,5/18,15,control,281,0.42857142859999997
1466,1,27,5/18,15,control,496,0.4262626263
1467,1,28,5/18,15,control,-1,
1468,1,29,5/18,15,control,257,0.5390625
1469,1,30,5/18,15,control,293,0.4349315068
1470,1,31,5/18,15,control,-1,
1471,1,32,5/18,15,control,198,0.5685279188
1472,1,33,5/18,15,control,178,0.35028248590000005
1473,1,34,5/18,15,control,-1,
1474,1,35,5/18,15,control,240,0.4476987448
1475,1,36,5/18,15,control,-1,
1476,1,37,5/18,15,control,-1,
1477,1,38,5/18,15,control,609,0.38157894740000003
1478,1,39,5/18,15,control,-1,
1479,1,40,5/18,15,control,-1,
1480,1,41,5/18,15,control,580,0.4006908463
1481,1,42,5/18,15,control,522,0.2936660269
1482,1,43,5/18,15,control,0,
1483,1,44,5/18,15,control,-1,
1484,1,45,5/18,15,control,-1,
1485,1,46,5/18,15,control,-1,
1486,1,47,5/18,15,control,266,0.4867924528
1487,1,48,5/18,15,control,-1,
1488,1,49,5/18,15,control,233,0.48706896549999995
1489,1,50,5/18,15,control,-1,
1490,1,51,5/18,15,control,-1,
1491,1,52,5/18,15,control,-1,
1492,1,53,5/18,15,control,-1,
1493,1,54,5/18,15,control,-1,
1494,1,55,5/18,15,control,1,
1495,1,56,5/18,15,control,198,0.44670050759999996
1496,1,57,5/18,15,control,0,
1497,1,58,5/18,15,control,-1,
1498,1,59,5/18,15,control,487,0.5390946502
1499,1,60,5/18,15,control,128,0.3858267717
1500,1,61,5/18,15,control,205,0.431372549
1501,1,62,5/18,15,control,258,0.6381322957
1502,1,63,5/18,15,control,408,0.9017199017
1503,1,64,5/18,15,control,176,0.6342857143
1504,1,65,5/18,15,control,331,0.4
1505,1,66,5/18,15,control,627,0.5223642172999999
1506,1,67,5/18,15,control,-1,
1507,1,68,5/18,15,control,568,0.4373897707
1508,1,69,5/18,15,control,435,0.4976958525
1509,1,70,5/18,15,control,202,0.47761194030000004
1510,1,71,5/18,15,control,468,0.38758029979999997
1511,1,72,5/18,15,control,-1,
1512,1,73,5/18,15,control,-1,
1513,1,74,5/18,15,control,-1,
1514,1,75,5/18,15,control,-1,
1515,1,76,5/18,15,control,478,0.24318658280000002
1516,1,77,5/18,15,control,246,0.3387755102
1517,1,78,5/18,15,control,65,0.421875
1518,1,79,5/18,15,control,453,0.29424778760000003
1519,1,80,5/18,15,control,395,0.6903553298999999
1520,1,81,5/18,15,control,-1,
1521,1,82,5/18,15,control,0,
1522,1,83,5/18,15,control,81,0.2625
1523,1,84,5/18,15,control,-1,
1524,1,85,5/18,15,control,199,0.5555555556
1525,1,86,5/18,15,control,216,0.48837209299999995
1526,1,87,5/18,15,control,183,0.5384615385
1527,1,88,5/18,15,control,310,0.49838187700000003
1528,1,89,5/18,15,control,-1,
1529,1,90,5/18,15,control,510,0.4518664047
1530,1,91,5/18,15,control,-1,
1531,1,92,5/18,15,control,-1,
1532,1,93,5/18,15,control,-1,
1533,1,94,5/18,15,control,-1,
1534,1,95,5/18,15,control,-1,
1535,1,96,5/18,15,control,526,0.30666666670000003
1536,1,1,5/19,16,control,261,0.5230769231
1537,1,2,5/19,16,control,298,0.734006734
1538,1,3,5/19,16,control,-1,
1539,1,4,5/19,16,control,-1,
1540,1,5,5/19,16,control,-1,
1541,1,6,5/19,16,control,252,0.49800796810000003
1542,1,7,5/19,16,control,-1,
1543,1,8,5/19,16,control,-1,
1544,1,9,5/19,16,control,-1,
1545,1,10,5/19,16,control,-1,
1546,1,11,5/19,16,control,154,0.22222222219999999
1547,1,12,5/19,16,control,146,0.4275862069
1548,1,13,5/19,16,control,196,0.6871794872
1549,1,14,5/19,16,control,439,0.3744292237
1550,1,15,5/19,16,control,-1,
1551,1,16,5/19,16,control,214,0.4037558685
1552,1,17,5/19,16,control,230,0.4628820961
1553,1,18,5/19,16,control,-1,
1554,1,19,5/19,16,control,-1,
1555,1,20,5/19,16,control,535,0.5711610487
1556,1,21,5/19,16,control,-1,
1557,1,22,5/19,16,control,252,0.4581673307
1558,1,23,5/19,16,control,-1,
1559,1,24,5/19,16,control,-1,
1560,1,25,5/19,16,control,154,0.7581699345999999
1561,1,26,5/19,16,control,586,0.43760683759999996
1562,1,27,5/19,16,control,638,0.39403453689999995
1563,1,28,5/19,16,control,-1,
1564,1,29,5/19,16,control,335,0.36526946109999997
1565,1,30,5/19,16,control,319,0.4371069182
1566,1,31,5/19,16,control,3,0.5
1567,1,32,5/19,16,control,366,0.6931506849
1568,1,33,5/19,16,control,259,0.33720930229999996
1569,1,34,5/19,16,control,-1,
1570,1,35,5/19,16,control,326,0.39384615380000004
1571,1,36,5/19,16,control,-1,
1572,1,37,5/19,16,control,-1,
1573,1,38,5/19,16,control,590,0.47877758909999996
1574,1,39,5/19,16,control,1,
1575,1,40,5/19,16,control,5,0.5
1576,1,41,5/19,16,control,655,0.33027522940000004
1577,1,42,5/19,16,control,18,0.4705882353
1578,1,43,5/19,16,control,461,0.3826086957
1579,1,44,5/19,16,control,0,
1580,1,45,5/19,16,control,6,0.4
1581,1,46,5/19,16,control,2,0.0
1582,1,47,5/19,16,control,248,0.47773279350000003
1583,1,48,5/19,16,control,-1,
1584,1,49,5/19,16,control,470,0.39872068229999996
1585,1,50,5/19,16,control,-1,
1586,1,51,5/19,16,control,0,
1587,1,52,5/19,16,control,2,1.0
1588,1,53,5/19,16,control,11,0.4
1589,1,54,5/19,16,control,12,0.5454545454999999
1590,1,55,5/19,16,control,7,0.5
1591,1,56,5/19,16,control,24,0.4782608696
1592,1,57,5/19,16,control,5,0.5
1593,1,58,5/19,16,control,2,1.0
1594,1,59,5/19,16,control,449,0.6272321429
1595,1,60,5/19,16,control,269,0.328358209
1596,1,61,5/19,16,control,222,0.6696832578999999
1597,1,62,5/19,16,control,253,0.5674603175
1598,1,63,5/19,16,control,335,0.5329341317
1599,1,64,5/19,16,control,207,0.5631067961
1600,1,65,5/19,16,control,993,0.5866935484
1601,1,66,5/19,16,control,816,0.4920245399
1602,1,67,5/19,16,control,531,0.5358490565999999
1603,1,68,5/19,16,control,10,0.44444444439999997
1604,1,69,5/19,16,control,303,0.5562913907
1605,1,70,5/19,16,control,260,0.44015444020000005
1606,1,71,5/19,16,control,395,0.5126903553000001
1607,1,72,5/19,16,control,-1,
1608,1,73,5/19,16,control,-1,
1609,1,74,5/19,16,control,-1,
1610,1,75,5/19,16,control,-1,
1611,1,76,5/19,16,control,834,0.3157262905
1612,1,77,5/19,16,control,477,0.38865546219999997
1613,1,78,5/19,16,control,14,0.1538461538
1614,1,79,5/19,16,control,606,0.43140495869999995
1615,1,80,5/19,16,control,325,0.6728395062
1616,1,81,5/19,16,control,1,
1617,1,82,5/19,16,control,2,1.0
1618,1,83,5/19,16,control,162,0.3602484472
1619,1,84,5/19,16,control,-1,
1620,1,85,5/19,16,control,198,0.5634517766
1621,1,86,5/19,16,control,-1,
1622,1,87,5/19,16,control,219,0.49541284399999996
1623,1,88,5/19,16,control,293,0.4726027397
1624,1,89,5/19,16,control,-1,
1625,1,90,5/19,16,control,412,0.403892944
1626,1,91,5/19,16,control,-1,
1627,1,92,5/19,16,control,-1,
1628,1,93,5/19,16,control,-1,
1629,1,94,5/19,16,control,-1,
1630,1,95,5/19,16,control,-1,
1631,1,96,5/19,16,control,522,0.2418426104
1632,1,1,5/20,17,control,19,0.5
1633,1,2,5/20,17,control,20,0.42105263159999995
1634,1,3,5/20,17,control,-1,
1635,1,4,5/20,17,control,-1,
1636,1,5,5/20,17,control,-1,
1637,1,6,5/20,17,control,31,0.4666666667
1638,1,7,5/20,17,control,-1,
1639,1,8,5/20,17,control,-1,
1640,1,9,5/20,17,control,-1,
1641,1,10,5/20,17,control,-1,
1642,1,11,5/20,17,control,13,0.5833333333
1643,1,12,5/20,17,control,3,0.5
1644,1,13,5/20,17,control,24,0.43478260869999996
1645,1,14,5/20,17,control,38,0.5135135135
1646,1,15,5/20,17,control,-1,
1647,1,16,5/20,17,control,12,0.5454545454999999
1648,1,17,5/20,17,control,29,0.6071428571
1649,1,18,5/20,17,control,-1,
1650,1,19,5/20,17,control,36,0.6
1651,1,20,5/20,17,control,-1,
1652,1,21,5/20,17,control,-1,
1653,1,22,5/20,17,control,-1,
1654,1,23,5/20,17,control,-1,
1655,1,24,5/20,17,control,-1,
1656,1,25,5/20,17,control,3,1.0
1657,1,26,5/20,17,control,25,0.625
1658,1,27,5/20,17,control,30,0.48275862070000003
1659,1,28,5/20,17,control,-1,
1660,1,29,5/20,17,control,13,0.5833333333
1661,1,30,5/20,17,control,25,0.3333333333
1662,1,31,5/20,17,control,-1,
1663,1,32,5/20,17,control,17,0.625
1664,1,33,5/20,17,control,23,0.6363636364
1665,1,34,5/20,17,control,-1,
1666,1,35,5/20,17,control,30,0.5862068965999999
1667,1,36,5/20,17,control,-1,
1668,1,37,5/20,17,control,-1,
1669,1,38,5/20,17,control,30,0.48275862070000003
1670,1,39,5/20,17,control,-1,
1671,1,40,5/20,17,control,-1,
1672,1,41,5/20,17,control,30,0.5172413793
1673,1,42,5/20,17,control,3,0.5
1674,1,43,5/20,17,control,27,0.34615384619999995
1675,1,44,5/20,17,control,2,0.0
1676,1,45,5/20,17,control,-1,
1677,1,46,5/20,17,control,2,0.0
1678,1,47,5/20,17,control,21,0.4
1679,1,48,5/20,17,control,-1,
1680,1,49,5/20,17,control,20,0.3157894737
1681,1,50,5/20,17,control,-1,
1682,1,51,5/20,17,control,9,0.5
1683,1,52,5/20,17,control,3,0.5
1684,1,53,5/20,17,control,2,1.0
1685,1,54,5/20,17,control,4,0.3333333333
1686,1,55,5/20,17,control,0,
1687,1,56,5/20,17,control,-1,
1688,1,57,5/20,17,control,-1,
1689,1,58,5/20,17,control,-1,
1690,1,59,5/20,17,control,27,0.4615384615
1691,1,60,5/20,17,control,29,0.4642857143
1692,1,61,5/20,17,control,36,0.5714285714
1693,1,62,5/20,17,control,29,0.4642857143
1694,1,63,5/20,17,control,32,0.5161290323
1695,1,64,5/20,17,control,25,0.375
1696,1,65,5/20,17,control,40,0.5641025640999999
1697,1,66,5/20,17,control,33,0.5
1698,1,67,5/20,17,control,35,0.38235294119999996
1699,1,68,5/20,17,control,4,0.3333333333
1700,1,69,5/20,17,control,41,0.675
1701,1,70,5/20,17,control,37,0.44444444439999997
1702,1,71,5/20,17,control,29,0.4642857143
1703,1,72,5/20,17,control,-1,
1704,1,73,5/20,17,control,-1,
1705,1,74,5/20,17,control,-1,
1706,1,75,5/20,17,control,-1,
1707,1,76,5/20,17,control,25,0.5833333333
1708,1,77,5/20,17,control,40,0.5128205128
1709,1,78,5/20,17,control,18,0.23529411760000002
1710,1,79,5/20,17,control,32,0.5161290323
1711,1,80,5/20,17,control,28,0.40740740740000003
1712,1,81,5/20,17,control,-1,
1713,1,82,5/20,17,control,-1,
1714,1,83,5/20,17,control,27,0.5769230769
1715,1,84,5/20,17,control,-1,
1716,1,85,5/20,17,control,29,0.3928571429
1717,1,86,5/20,17,control,-1,
1718,1,87,5/20,17,control,24,0.43478260869999996
1719,1,88,5/20,17,control,29,0.5357142857
1720,1,89,5/20,17,control,-1,
1721,1,90,5/20,17,control,21,0.4
1722,1,91,5/20,17,control,-1,
1723,1,92,5/20,17,control,-1,
1724,1,93,5/20,17,control,-1,
1725,1,94,5/20,17,control,-1,
1726,1,95,5/20,17,control,-1,
1727,1,96,5/20,17,control,-1,
